x,subjID,X
2,284,-1140
4,284,-190
4,284,55
3,284,55
2,284,80
1,284,90
2,284,110
4,284,40
3,284,30
1,284,-150
2,284,100
2,284,90
3,284,-10
4,284,60
4,284,40
4,284,45
4,284,55
4,284,65
4,284,70
4,284,50
4,284,-205
3,284,45
2,284,-1370
1,284,-80
2,284,120
1,284,110
1,284,-210
4,284,60
4,284,55
3,284,45
1,284,-20
2,284,130
2,284,110
1,284,-130
3,284,40
4,284,65
3,284,25
4,284,80
1,284,100
3,284,-15
4,284,40
4,284,80
4,284,40
2,284,90
1,284,-130
4,284,65
1,284,-160
1,284,110
2,284,100
3,284,70
3,284,-10
4,284,-245
3,284,60
2,284,120
1,284,-240
4,284,60
3,284,40
4,284,65
4,284,75
4,284,60
3,284,55
3,315,50
2,315,100
2,315,80
2,315,110
2,315,120
2,315,90
2,315,100
2,315,90
4,315,50
2,315,120
2,315,-1140
3,315,60
3,315,-10
1,315,100
4,315,40
2,315,80
3,315,55
1,315,120
4,315,45
3,315,5
1,315,-70
4,315,45
4,315,55
4,315,60
4,315,40
4,315,55
4,315,50
4,315,-190
3,315,45
3,315,0
1,315,90
1,315,-190
4,315,55
4,315,40
4,315,60
4,315,40
4,315,45
4,315,55
4,315,65
4,315,70
4,315,50
4,315,-205
4,315,60
4,315,55
4,315,65
4,315,80
4,315,40
4,315,80
4,315,40
4,315,65
4,315,-245
3,315,45
2,315,110
2,315,100
2,315,90
2,315,-1370
2,315,120
2,315,130
3,315,10
2,315,110
2,315,90
2,315,100
2,315,120
3,315,-10
2,315,-1630
1,315,100
1,315,-120
4,315,60
4,315,65
2,315,110
2,315,140
3,315,55
1,315,120
1,315,-140
2,315,130
2,315,100
4,315,75
4,315,60
4,315,65
4,315,-250
3,315,30
2,315,110
1,315,-260
2,315,120
2,315,120
2,315,140
2,315,110
3,315,-10
2,315,130
2,315,-1860
1,315,110
1,315,-220
4,315,85
4,315,45
3,315,45
2,315,120
2,315,110
2,315,130
1,315,90
2,315,150
2,325,100
2,325,80
3,325,50
4,325,50
3,325,60
4,325,40
3,325,-10
4,325,45
4,325,45
1,325,100
1,325,120
4,325,55
1,325,-70
4,325,60
3,325,55
2,325,110
4,325,40
2,325,120
4,325,55
2,325,90
4,325,50
2,325,100
2,325,90
4,325,-190
2,325,120
2,325,-1140
2,325,80
4,325,55
1,325,90
1,325,-190
4,325,40
3,325,5
2,325,110
4,325,60
2,325,100
4,325,40
2,325,90
4,325,45
2,325,-1370
4,325,55
4,325,65
1,325,100
2,325,120
4,325,70
2,325,130
4,325,50
2,325,110
4,325,-205
2,325,90
4,325,60
2,325,100
2,325,120
2,325,-1630
4,325,55
1,325,-120
3,325,45
4,325,65
3,325,0
4,325,80
2,325,110
4,325,40
2,325,140
4,325,80
2,325,130
4,325,40
2,325,100
4,325,65
3,325,45
4,325,-245
2,325,110
2,325,120
4,325,60
4,325,65
2,325,120
4,325,75
4,325,60
2,325,140
2,325,110
4,325,65
4,325,-250
2,325,130
2,325,-1860
3,325,10
4,325,85
1,325,120
2,325,120
2,325,110
4,325,45
4,325,55
3,325,-10
2,325,130
2,325,150
1,325,-140
2,325,110
2,325,150
4,325,70
4,325,55
2,325,120
4,325,70
4,325,80
3,331,50
3,331,60
4,331,50
4,331,40
2,331,100
2,331,80
2,331,110
1,331,100
1,331,120
3,331,-10
1,331,-70
3,331,55
3,331,5
2,331,120
3,331,45
2,331,90
3,331,0
2,331,100
3,331,45
2,331,90
1,331,90
2,331,120
1,331,-190
2,331,-1140
3,331,10
4,331,45
3,331,-10
2,331,80
3,331,55
2,331,110
3,331,30
2,331,100
3,331,-10
2,331,90
4,331,45
2,331,-1370
3,331,45
2,331,120
3,331,45
2,331,130
3,331,40
2,331,110
3,331,25
2,331,90
3,331,-15
2,331,100
3,331,70
2,331,120
3,331,-10
2,331,-1630
2,331,110
2,331,140
2,331,130
2,331,100
2,331,110
2,331,120
2,331,120
2,331,140
2,331,110
1,331,100
1,331,-120
1,331,120
1,331,-140
1,331,-260
1,331,110
3,331,60
4,331,55
3,331,40
4,331,60
3,331,55
4,331,40
3,331,30
4,331,55
3,331,15
4,331,50
3,331,10
4,331,-190
3,331,55
4,331,55
3,331,40
4,331,40
3,331,-35
4,331,60
3,331,30
4,331,40
3,331,40
4,331,45
3,331,75
4,331,55
3,331,30
4,331,65
3,331,35
4,331,70
3,331,45
4,331,50
3,331,65
4,331,-205
3,331,-20
4,331,60
3,331,50
3,333,50
3,333,60
3,333,-10
3,333,55
3,333,5
1,333,100
1,333,120
1,333,-70
4,333,50
4,333,40
4,333,45
3,333,45
3,333,0
1,333,90
1,333,-190
1,333,100
1,333,-120
1,333,120
2,333,100
2,333,80
2,333,110
3,333,45
3,333,10
3,333,-10
3,333,55
3,333,30
4,333,45
4,333,55
1,333,-140
1,333,-260
1,333,110
2,333,120
4,333,60
4,333,40
4,333,55
3,333,-10
3,333,45
3,333,45
3,333,40
4,333,50
4,333,-190
4,333,55
1,333,-220
1,333,90
2,333,90
3,333,25
3,333,-15
3,333,70
4,333,40
3,333,-10
4,333,60
3,333,60
4,333,40
3,333,40
2,333,100
4,333,45
4,333,55
4,333,65
4,333,70
4,333,50
1,333,-150
1,333,-80
1,333,110
4,333,-205
2,333,90
2,333,120
2,333,-1140
2,333,80
1,333,-210
2,333,110
3,333,55
3,333,30
1,333,-20
1,333,-130
1,333,100
4,333,60
4,333,55
4,333,65
4,333,80
3,333,15
3,333,10
3,333,55
2,333,100
1,333,-130
2,333,90
4,333,40
4,333,80
4,333,40
4,333,65
4,333,-245
4,333,60
4,333,65
4,333,75
3,333,40
3,333,-35
3,333,30
2,333,-1370
2,333,120
2,333,130
1,333,-160
1,336,100
1,336,120
3,336,50
2,336,100
4,336,50
1,336,-70
2,336,80
4,336,40
3,336,60
3,336,-10
2,336,110
4,336,45
1,336,90
1,336,-190
1,336,100
1,336,-120
3,336,55
4,336,45
4,336,55
4,336,60
1,336,120
3,336,5
2,336,120
1,336,-140
4,336,40
3,336,45
3,336,0
1,336,-260
2,336,90
2,336,100
4,336,55
3,336,45
4,336,50
3,336,10
2,336,90
1,336,110
4,336,-190
3,336,-10
1,336,-220
2,336,120
2,336,-1140
3,336,55
3,336,30
4,336,55
4,336,40
1,336,90
1,336,-150
2,336,80
1,336,-80
2,336,110
2,336,100
3,336,-10
4,336,60
4,336,40
1,336,110
4,336,45
3,336,45
2,336,90
4,336,55
3,336,45
2,336,-1370
3,336,40
4,336,65
3,336,25
1,336,-210
4,336,70
3,336,-15
4,336,50
3,336,70
4,336,-205
3,336,-10
1,336,-20
2,336,120
3,336,60
4,336,60
3,336,40
4,336,55
2,336,130
4,336,65
3,336,55
1,336,-130
1,336,100
4,336,80
3,336,30
3,336,15
4,336,40
3,336,10
4,336,80
4,336,40
3,336,55
3,336,40
4,336,65
3,336,-35
4,336,-245
1,336,-130
3,336,30
3,336,40
4,336,60
3,336,75
2,336,110
1,346,100
2,346,100
3,346,50
4,346,50
3,346,60
2,346,80
1,346,120
3,346,-10
1,346,-70
4,346,40
4,346,45
2,346,110
4,346,45
2,346,120
3,346,55
4,346,55
2,346,90
3,346,5
4,346,60
2,346,100
3,346,45
1,346,90
2,346,90
4,346,40
3,346,0
2,346,120
1,346,-190
4,346,55
2,346,-1140
4,346,50
3,346,45
1,346,100
4,346,-190
2,346,80
3,346,10
1,346,-120
2,346,110
2,346,100
2,346,90
4,346,55
4,346,40
3,346,-10
4,346,60
4,346,40
4,346,45
3,346,55
2,346,-1370
1,346,120
1,346,-140
4,346,55
4,346,65
3,346,30
4,346,70
4,346,50
3,346,-10
4,346,-205
2,346,120
1,346,-260
2,346,130
4,346,60
4,346,55
4,346,65
4,346,80
4,346,40
2,346,110
4,346,80
4,346,40
4,346,65
4,346,-245
3,346,45
4,346,60
4,346,65
4,346,75
4,346,60
4,346,65
4,346,-250
3,346,45
4,346,85
4,346,45
4,346,55
4,346,70
3,346,40
4,346,55
4,346,70
4,346,80
4,346,65
4,346,70
3,346,25
4,346,-270
3,346,-15
2,346,90
4,346,90
3,346,70
3,346,-10
4,346,50
3,346,60
3,346,40
4,346,60
4,346,75
3,346,55
3,347,50
1,347,100
2,347,100
1,347,120
3,347,60
4,347,50
1,347,-70
3,347,-10
1,347,90
3,347,55
2,347,80
4,347,40
4,347,45
3,347,5
1,347,-190
1,347,100
3,347,45
3,347,0
4,347,45
1,347,-120
1,347,120
1,347,-140
1,347,-260
3,347,45
4,347,55
1,347,110
2,347,110
3,347,10
4,347,60
2,347,120
1,347,-220
3,347,-10
2,347,90
1,347,90
4,347,40
2,347,100
3,347,55
1,347,-150
2,347,90
4,347,55
3,347,30
1,347,-80
2,347,120
1,347,110
2,347,-1140
3,347,-10
1,347,-210
4,347,50
3,347,45
1,347,-20
2,347,80
3,347,45
1,347,-130
4,347,-190
3,347,40
3,347,25
2,347,110
4,347,55
1,347,100
1,347,-130
1,347,-160
1,347,110
1,347,-240
3,347,-15
4,347,40
1,347,100
2,347,100
4,347,60
1,347,-80
2,347,90
3,347,70
4,347,40
1,347,-120
2,347,-1370
4,347,45
1,347,-40
3,347,-10
4,347,55
1,347,-110
2,347,120
4,347,65
3,347,60
4,347,70
2,347,130
3,347,40
1,347,120
4,347,50
2,347,110
3,347,55
1,347,-220
2,347,90
4,347,-205
3,347,30
2,347,100
1,347,-80
4,347,60
3,347,15
1,347,-110
2,347,120
4,347,55
