x,subjID,X
4,gpt_20231228_105153_ABCD,65
4,gpt_20231228_105153_ABCD,70
4,gpt_20231228_105153_ABCD,50
4,gpt_20231228_105153_ABCD,-205
2,gpt_20231228_105153_ABCD,120
2,gpt_20231228_105153_ABCD,130
2,gpt_20231228_105153_ABCD,110
2,gpt_20231228_105153_ABCD,90
2,gpt_20231228_105153_ABCD,100
1,gpt_20231227_105019_ABCD,100
2,gpt_20231227_105019_ABCD,100
1,gpt_20231227_105019_ABCD,120
2,gpt_20231227_105019_ABCD,80
4,gpt_20231227_105019_ABCD,50
4,gpt_20231227_105019_ABCD,40
2,gpt_20231227_105019_ABCD,110
2,gpt_20231227_105019_ABCD,120
2,gpt_20231227_105019_ABCD,90
2,gpt_20231227_105019_ABCD,100
3,gpt_20231227_105019_ABCD,50
3,gpt_20231227_105019_ABCD,60
3,gpt_20231227_105019_ABCD,-10
1,gpt_20231227_105019_ABCD,-70
4,gpt_20231227_105019_ABCD,45
4,gpt_20231227_105019_ABCD,45
4,gpt_20231227_105019_ABCD,55
4,gpt_20231227_105019_ABCD,60
4,gpt_20231227_105019_ABCD,40
4,gpt_20231227_105019_ABCD,55
3,gpt_20231227_105019_ABCD,55
3,gpt_20231227_105019_ABCD,5
3,gpt_20231227_105019_ABCD,45
3,gpt_20231227_105019_ABCD,0
2,gpt_20231227_105019_ABCD,90
2,gpt_20231227_105019_ABCD,120
2,gpt_20231227_105019_ABCD,-1140
4,gpt_20231227_105019_ABCD,50
4,gpt_20231227_105019_ABCD,-190
2,gpt_20231227_105019_ABCD,80
2,gpt_20231227_105019_ABCD,110
2,gpt_20231227_105019_ABCD,100
2,gpt_20231227_105019_ABCD,90
2,gpt_20231227_105019_ABCD,-1370
3,gpt_20231227_105019_ABCD,45
3,gpt_20231227_105019_ABCD,10
1,gpt_20231227_105019_ABCD,90
1,gpt_20231227_105019_ABCD,-190
3,gpt_20231227_105019_ABCD,-10
3,gpt_20231227_105019_ABCD,55
4,gpt_20231227_105019_ABCD,55
4,gpt_20231227_105019_ABCD,40
1,gpt_20231227_105019_ABCD,100
4,gpt_20231227_105019_ABCD,60
2,gpt_20231227_105019_ABCD,120
2,gpt_20231227_105019_ABCD,130
2,gpt_20231227_105019_ABCD,110
2,gpt_20231227_105019_ABCD,90
1,gpt_20231227_105019_ABCD,-120
3,gpt_20231227_105019_ABCD,30
3,gpt_20231227_105019_ABCD,-10
3,gpt_20231227_105019_ABCD,45
3,gpt_20231227_105019_ABCD,45
3,gpt_20231227_105019_ABCD,40
1,gpt_20231227_105019_ABCD,120
2,gpt_20231227_105019_ABCD,100
2,gpt_20231227_105019_ABCD,120
2,gpt_20231227_105019_ABCD,-1630
3,gpt_20231227_105019_ABCD,25
3,gpt_20231227_105019_ABCD,-15
3,gpt_20231227_105019_ABCD,70
1,gpt_20231227_105019_ABCD,-140
3,gpt_20231227_105019_ABCD,-10
1,gpt_20231227_105019_ABCD,-260
1,gpt_20231227_105019_ABCD,110
1,gpt_20231227_105019_ABCD,-220
3,gpt_20231227_105019_ABCD,60
3,gpt_20231227_105019_ABCD,40
3,gpt_20231227_105019_ABCD,55
3,gpt_20231227_105019_ABCD,30
1,gpt_20231227_105019_ABCD,90
1,gpt_20231227_105019_ABCD,-150
1,gpt_20231227_105019_ABCD,-80
3,gpt_20231227_105019_ABCD,15
3,gpt_20231227_105019_ABCD,10
3,gpt_20231227_105019_ABCD,55
3,gpt_20231227_105019_ABCD,40
3,gpt_20231227_105019_ABCD,-35
1,gpt_20231227_105019_ABCD,110
1,gpt_20231227_105019_ABCD,-210
3,gpt_20231227_105019_ABCD,30
3,gpt_20231227_105019_ABCD,40
3,gpt_20231227_105019_ABCD,75
3,gpt_20231227_105019_ABCD,30
3,gpt_20231227_105019_ABCD,35
3,gpt_20231227_105019_ABCD,45
3,gpt_20231227_105019_ABCD,65
4,gpt_20231227_105019_ABCD,40
4,gpt_20231227_105019_ABCD,45
4,gpt_20231227_105019_ABCD,55
4,gpt_20231227_105019_ABCD,65
4,gpt_20231227_105019_ABCD,70
4,gpt_20231227_105019_ABCD,50
4,gpt_20231227_105019_ABCD,-205
1,gpt_20231227_105019_ABCD,-20
1,gpt_20231227_105019_ABCD,-130
2,gpt_20231227_105019_ABCD,110
2,gpt_20231227_105019_ABCD,140
2,gpt_20231227_105019_ABCD,130
2,gpt_20231227_105019_ABCD,100
4,gpt_20231227_160106_EFGH,50
4,gpt_20231227_160106_EFGH,40
4,gpt_20231227_160106_EFGH,45
4,gpt_20231227_160106_EFGH,45
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,60
4,gpt_20231227_160106_EFGH,40
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,50
4,gpt_20231227_160106_EFGH,-190
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,40
4,gpt_20231227_160106_EFGH,60
4,gpt_20231227_160106_EFGH,40
4,gpt_20231227_160106_EFGH,45
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,65
4,gpt_20231227_160106_EFGH,70
4,gpt_20231227_160106_EFGH,50
4,gpt_20231227_160106_EFGH,-205
4,gpt_20231227_160106_EFGH,60
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,65
4,gpt_20231227_160106_EFGH,80
4,gpt_20231227_160106_EFGH,40
4,gpt_20231227_160106_EFGH,80
4,gpt_20231227_160106_EFGH,40
4,gpt_20231227_160106_EFGH,65
4,gpt_20231227_160106_EFGH,-245
4,gpt_20231227_160106_EFGH,60
4,gpt_20231227_160106_EFGH,65
4,gpt_20231227_160106_EFGH,75
4,gpt_20231227_160106_EFGH,60
4,gpt_20231227_160106_EFGH,65
4,gpt_20231227_160106_EFGH,-250
4,gpt_20231227_160106_EFGH,85
4,gpt_20231227_160106_EFGH,45
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,70
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,70
4,gpt_20231227_160106_EFGH,80
4,gpt_20231227_160106_EFGH,65
4,gpt_20231227_160106_EFGH,70
4,gpt_20231227_160106_EFGH,-270
4,gpt_20231227_160106_EFGH,90
4,gpt_20231227_160106_EFGH,50
4,gpt_20231227_160106_EFGH,60
4,gpt_20231227_160106_EFGH,75
4,gpt_20231227_160106_EFGH,60
4,gpt_20231227_160106_EFGH,75
4,gpt_20231227_160106_EFGH,85
4,gpt_20231227_160106_EFGH,70
4,gpt_20231227_160106_EFGH,75
4,gpt_20231227_160106_EFGH,85
4,gpt_20231227_160106_EFGH,95
4,gpt_20231227_160106_EFGH,55
4,gpt_20231227_160106_EFGH,-310
4,gpt_20231227_160106_EFGH,80
4,gpt_20231227_160106_EFGH,65
2,gpt_20231227_160106_EFGH,100
1,gpt_20231227_160106_EFGH,100
1,gpt_20231227_160106_EFGH,120
1,gpt_20231227_160106_EFGH,-70
1,gpt_20231227_160106_EFGH,90
1,gpt_20231227_160106_EFGH,-190
3,gpt_20231227_160106_EFGH,50
3,gpt_20231227_160106_EFGH,60
3,gpt_20231227_160106_EFGH,-10
1,gpt_20231227_160106_EFGH,100
1,gpt_20231227_160106_EFGH,-120
3,gpt_20231227_160106_EFGH,55
2,gpt_20231227_160106_EFGH,80
2,gpt_20231227_160106_EFGH,110
2,gpt_20231227_160106_EFGH,120
2,gpt_20231227_160106_EFGH,90
2,gpt_20231227_160106_EFGH,100
2,gpt_20231227_160106_EFGH,90
2,gpt_20231227_160106_EFGH,120
2,gpt_20231227_160106_EFGH,-1140
3,gpt_20231227_160106_EFGH,5
2,gpt_20231227_160106_EFGH,80
2,gpt_20231227_160106_EFGH,110
3,gpt_20231227_160106_EFGH,45
2,gpt_20231227_160106_EFGH,100
3,gpt_20231227_160106_EFGH,0
2,gpt_20231227_160106_EFGH,90
2,gpt_20231227_160106_EFGH,-1370
1,gpt_20231227_160106_EFGH,120
1,gpt_20231227_160106_EFGH,-140
1,gpt_20231227_160106_EFGH,-260
1,gpt_20231227_160106_EFGH,110
1,gpt_20231227_160106_EFGH,-220
1,gpt_20231227_160106_EFGH,90
1,gpt_20231227_160106_EFGH,-150
1,gpt_20231227_160106_EFGH,-80
1,gpt_20231227_160106_EFGH,110
1,gpt_20231227_160106_EFGH,-210
1,gpt_20231227_160106_EFGH,-20
1,gpt_20231227_160106_EFGH,-130
3,gpt_20231226_160509_EFGH,50
2,gpt_20231226_160509_EFGH,100
3,gpt_20231226_160509_EFGH,60
4,gpt_20231226_160509_EFGH,50
4,gpt_20231226_160509_EFGH,40
1,gpt_20231226_160509_EFGH,100
3,gpt_20231226_160509_EFGH,-10
4,gpt_20231226_160509_EFGH,45
2,gpt_20231226_160509_EFGH,80
3,gpt_20231226_160509_EFGH,55
4,gpt_20231226_160509_EFGH,45
2,gpt_20231226_160509_EFGH,110
3,gpt_20231226_160509_EFGH,5
4,gpt_20231226_160509_EFGH,55
2,gpt_20231226_160509_EFGH,120
3,gpt_20231226_160509_EFGH,45
4,gpt_20231226_160509_EFGH,60
2,gpt_20231226_160509_EFGH,90
4,gpt_20231226_160509_EFGH,40
2,gpt_20231226_160509_EFGH,100
3,gpt_20231226_160509_EFGH,0
4,gpt_20231226_160509_EFGH,55
2,gpt_20231226_160509_EFGH,90
3,gpt_20231226_160509_EFGH,45
4,gpt_20231226_160509_EFGH,50
2,gpt_20231226_160509_EFGH,120
3,gpt_20231226_160509_EFGH,10
4,gpt_20231226_160509_EFGH,-190
4,gpt_20231226_160509_EFGH,55
2,gpt_20231226_160509_EFGH,-1140
4,gpt_20231226_160509_EFGH,40
3,gpt_20231226_160509_EFGH,-10
4,gpt_20231226_160509_EFGH,60
2,gpt_20231226_160509_EFGH,80
3,gpt_20231226_160509_EFGH,55
4,gpt_20231226_160509_EFGH,40
2,gpt_20231226_160509_EFGH,110
3,gpt_20231226_160509_EFGH,30
4,gpt_20231226_160509_EFGH,45
2,gpt_20231226_160509_EFGH,100
3,gpt_20231226_160509_EFGH,-10
4,gpt_20231226_160509_EFGH,55
2,gpt_20231226_160509_EFGH,90
3,gpt_20231226_160509_EFGH,45
4,gpt_20231226_160509_EFGH,65
2,gpt_20231226_160509_EFGH,-1370
4,gpt_20231226_160509_EFGH,70
1,gpt_20231226_160509_EFGH,120
3,gpt_20231226_160509_EFGH,45
4,gpt_20231226_160509_EFGH,50
2,gpt_20231226_160509_EFGH,120
3,gpt_20231226_160509_EFGH,40
4,gpt_20231226_160509_EFGH,-205
4,gpt_20231226_160509_EFGH,60
2,gpt_20231226_160509_EFGH,130
3,gpt_20231226_160509_EFGH,25
4,gpt_20231226_160509_EFGH,55
2,gpt_20231226_160509_EFGH,110
3,gpt_20231226_160509_EFGH,-15
4,gpt_20231226_160509_EFGH,65
2,gpt_20231226_160509_EFGH,90
3,gpt_20231226_160509_EFGH,70
4,gpt_20231226_160509_EFGH,80
2,gpt_20231226_160509_EFGH,100
3,gpt_20231226_160509_EFGH,-10
4,gpt_20231226_160509_EFGH,40
2,gpt_20231226_160509_EFGH,120
3,gpt_20231226_160509_EFGH,60
4,gpt_20231226_160509_EFGH,80
2,gpt_20231226_160509_EFGH,-1630
4,gpt_20231226_160509_EFGH,40
1,gpt_20231226_160509_EFGH,-70
3,gpt_20231226_160509_EFGH,40
4,gpt_20231226_160509_EFGH,65
2,gpt_20231226_160509_EFGH,110
3,gpt_20231226_160509_EFGH,55
4,gpt_20231226_160509_EFGH,-245
4,gpt_20231226_160509_EFGH,60
2,gpt_20231226_160509_EFGH,140
3,gpt_20231226_160509_EFGH,30
4,gpt_20231226_160509_EFGH,65
2,gpt_20231226_160509_EFGH,130
3,gpt_20231226_160509_EFGH,15
4,gpt_20231226_160509_EFGH,75
2,gpt_20231226_160509_EFGH,100
3,gpt_20231226_160509_EFGH,10
4,gpt_20231226_160509_EFGH,60
2,gpt_20231226_160509_EFGH,110
3,gpt_20231226_160509_EFGH,55
4,gpt_20231226_160509_EFGH,65
2,gpt_20231226_160509_EFGH,120
3,gpt_20231226_160509_EFGH,40
4,gpt_20231226_160509_EFGH,-250
4,gpt_20231226_160509_EFGH,85
2,gpt_20231226_160509_EFGH,120
3,gpt_20231226_160509_EFGH,-35
4,gpt_20231226_160509_EFGH,45
2,gpt_20231226_160509_EFGH,140
3,gpt_20231226_160509_EFGH,30
4,gpt_20231226_160509_EFGH,55
2,gpt_20231227_110804_EFGH,100
4,gpt_20231227_110804_EFGH,50
1,gpt_20231227_110804_EFGH,100
3,gpt_20231227_110804_EFGH,50
4,gpt_20231227_110804_EFGH,40
1,gpt_20231227_110804_EFGH,120
2,gpt_20231227_110804_EFGH,80
4,gpt_20231227_110804_EFGH,45
1,gpt_20231227_110804_EFGH,-70
4,gpt_20231227_110804_EFGH,45
1,gpt_20231227_110804_EFGH,90
2,gpt_20231227_110804_EFGH,110
4,gpt_20231227_110804_EFGH,55
1,gpt_20231227_110804_EFGH,-190
4,gpt_20231227_110804_EFGH,60
1,gpt_20231227_110804_EFGH,100
4,gpt_20231227_110804_EFGH,40
1,gpt_20231227_110804_EFGH,-120
4,gpt_20231227_110804_EFGH,55
1,gpt_20231227_110804_EFGH,120
2,gpt_20231227_110804_EFGH,120
4,gpt_20231227_110804_EFGH,50
1,gpt_20231227_110804_EFGH,-140
4,gpt_20231227_110804_EFGH,-190
1,gpt_20231227_110804_EFGH,-260
4,gpt_20231227_110804_EFGH,55
1,gpt_20231227_110804_EFGH,110
2,gpt_20231227_110804_EFGH,90
4,gpt_20231227_110804_EFGH,40
1,gpt_20231227_110804_EFGH,-220
4,gpt_20231227_110804_EFGH,60
1,gpt_20231227_110804_EFGH,90
2,gpt_20231227_110804_EFGH,100
4,gpt_20231227_110804_EFGH,40
1,gpt_20231227_110804_EFGH,-150
4,gpt_20231227_110804_EFGH,45
1,gpt_20231227_110804_EFGH,-80
2,gpt_20231227_110804_EFGH,90
4,gpt_20231227_110804_EFGH,55
1,gpt_20231227_110804_EFGH,110
2,gpt_20231227_110804_EFGH,120
4,gpt_20231227_110804_EFGH,65
1,gpt_20231227_110804_EFGH,-210
4,gpt_20231227_110804_EFGH,70
1,gpt_20231227_110804_EFGH,-20
4,gpt_20231227_110804_EFGH,50
1,gpt_20231227_110804_EFGH,-130
2,gpt_20231227_110804_EFGH,-1140
4,gpt_20231227_110804_EFGH,-205
1,gpt_20231227_110804_EFGH,100
4,gpt_20231227_110804_EFGH,60
1,gpt_20231227_110804_EFGH,-130
2,gpt_20231227_110804_EFGH,80
4,gpt_20231227_110804_EFGH,55
1,gpt_20231227_110804_EFGH,-160
4,gpt_20231227_110804_EFGH,65
1,gpt_20231227_110804_EFGH,110
2,gpt_20231227_110804_EFGH,110
4,gpt_20231227_110804_EFGH,80
1,gpt_20231227_110804_EFGH,-240
4,gpt_20231227_110804_EFGH,40
1,gpt_20231227_110804_EFGH,100
2,gpt_20231227_110804_EFGH,100
4,gpt_20231227_110804_EFGH,80
1,gpt_20231227_110804_EFGH,-80
2,gpt_20231227_110804_EFGH,90
4,gpt_20231227_110804_EFGH,40
1,gpt_20231227_110804_EFGH,-120
4,gpt_20231227_110804_EFGH,65
1,gpt_20231227_110804_EFGH,-40
2,gpt_20231227_110804_EFGH,-1370
4,gpt_20231227_110804_EFGH,-245
1,gpt_20231227_110804_EFGH,-110
2,gpt_20231227_110804_EFGH,120
4,gpt_20231227_110804_EFGH,60
1,gpt_20231227_110804_EFGH,120
2,gpt_20231227_110804_EFGH,130
4,gpt_20231227_110804_EFGH,65
1,gpt_20231227_110804_EFGH,-220
4,gpt_20231227_110804_EFGH,75
1,gpt_20231227_110804_EFGH,-80
2,gpt_20231227_110804_EFGH,110
4,gpt_20231227_110804_EFGH,60
1,gpt_20231227_110804_EFGH,-110
4,gpt_20231227_110804_EFGH,65
1,gpt_20231227_110804_EFGH,-120
4,gpt_20231227_110804_EFGH,-250
1,gpt_20231227_110804_EFGH,-40
2,gpt_20231227_110804_EFGH,90
4,gpt_20231227_110804_EFGH,85
1,gpt_20231227_110804_EFGH,150
2,gpt_20231227_110804_EFGH,100
4,gpt_20231227_110804_EFGH,45
1,gpt_20231227_110804_EFGH,-10
4,gpt_20231227_110804_EFGH,55
1,gpt_20231227_110804_EFGH,-180
2,gpt_20231227_110804_EFGH,120
4,gpt_20231227_110804_EFGH,70
1,gpt_20231227_110804_EFGH,-200
4,gpt_20231227_110804_EFGH,55
4,gpt_20231227_134639_ABCD,50
3,gpt_20231227_134639_ABCD,50
2,gpt_20231227_134639_ABCD,100
3,gpt_20231227_134639_ABCD,60
1,gpt_20231227_134639_ABCD,100
4,gpt_20231227_134639_ABCD,40
3,gpt_20231227_134639_ABCD,-10
2,gpt_20231227_134639_ABCD,80
2,gpt_20231227_134639_ABCD,110
1,gpt_20231227_134639_ABCD,120
4,gpt_20231227_134639_ABCD,45
3,gpt_20231227_134639_ABCD,55
1,gpt_20231227_134639_ABCD,-70
3,gpt_20231227_134639_ABCD,5
4,gpt_20231227_134639_ABCD,45
3,gpt_20231227_134639_ABCD,45
2,gpt_20231227_134639_ABCD,120
4,gpt_20231227_134639_ABCD,55
3,gpt_20231227_134639_ABCD,0
1,gpt_20231227_134639_ABCD,90
4,gpt_20231227_134639_ABCD,60
3,gpt_20231227_134639_ABCD,45
2,gpt_20231227_134639_ABCD,90
2,gpt_20231227_134639_ABCD,100
3,gpt_20231227_134639_ABCD,10
2,gpt_20231227_134639_ABCD,90
4,gpt_20231227_134639_ABCD,40
3,gpt_20231227_134639_ABCD,-10
1,gpt_20231227_134639_ABCD,-190
1,gpt_20231227_134639_ABCD,100
4,gpt_20231227_134639_ABCD,55
3,gpt_20231227_134639_ABCD,55
2,gpt_20231227_134639_ABCD,120
4,gpt_20231227_134639_ABCD,50
3,gpt_20231227_134639_ABCD,30
2,gpt_20231227_134639_ABCD,-1140
3,gpt_20231227_134639_ABCD,-10
4,gpt_20231227_134639_ABCD,-190
3,gpt_20231227_134639_ABCD,45
2,gpt_20231227_134639_ABCD,80
2,gpt_20231227_134639_ABCD,110
3,gpt_20231227_134639_ABCD,45
2,gpt_20231227_134639_ABCD,100
4,gpt_20231227_134639_ABCD,55
3,gpt_20231227_134639_ABCD,40
2,gpt_20231227_134639_ABCD,90
2,gpt_20231227_134639_ABCD,-1370
3,gpt_20231227_134639_ABCD,25
4,gpt_20231227_134639_ABCD,40
3,gpt_20231227_134639_ABCD,-15
2,gpt_20231227_134639_ABCD,120
4,gpt_20231227_134639_ABCD,60
3,gpt_20231227_134639_ABCD,70
2,gpt_20231227_134639_ABCD,130
3,gpt_20231227_134639_ABCD,-10
1,gpt_20231227_134639_ABCD,-120
3,gpt_20231227_134639_ABCD,60
2,gpt_20231227_134639_ABCD,110
2,gpt_20231227_134639_ABCD,90
3,gpt_20231227_134639_ABCD,40
2,gpt_20231227_134639_ABCD,100
4,gpt_20231227_134639_ABCD,40
3,gpt_20231227_134639_ABCD,55
2,gpt_20231227_134639_ABCD,120
4,gpt_20231227_134639_ABCD,45
3,gpt_20231227_134639_ABCD,30
1,gpt_20231227_134639_ABCD,120
4,gpt_20231227_134639_ABCD,55
3,gpt_20231227_134639_ABCD,15
2,gpt_20231227_134639_ABCD,-1630
3,gpt_20231227_134639_ABCD,10
4,gpt_20231227_134639_ABCD,65
3,gpt_20231227_134639_ABCD,55
2,gpt_20231227_134639_ABCD,110
2,gpt_20231227_134639_ABCD,140
3,gpt_20231227_134639_ABCD,40
2,gpt_20231227_134639_ABCD,130
4,gpt_20231227_134639_ABCD,70
3,gpt_20231227_134639_ABCD,-35
2,gpt_20231227_134639_ABCD,100
4,gpt_20231227_134639_ABCD,50
3,gpt_20231227_134639_ABCD,30
1,gpt_20231227_134639_ABCD,-140
3,gpt_20231227_134639_ABCD,40
2,gpt_20231227_134639_ABCD,110
2,gpt_20231227_134639_ABCD,120
3,gpt_20231227_134639_ABCD,75
2,gpt_20231227_134639_ABCD,120
3,gpt_20231227_134639_ABCD,30
2,gpt_20231227_134639_ABCD,140
3,gpt_20231227_134639_ABCD,35
2,gpt_20231227_134639_ABCD,110
4,gpt_20231227_134639_ABCD,-205
3,gpt_20231227_134639_ABCD,45
2,gpt_20231227_134639_ABCD,130
4,gpt_20231227_134639_ABCD,60
3,gpt_20231227_134639_ABCD,65
2,gpt_20231227_134639_ABCD,-1860
3,gpt_20231227_134639_ABCD,-20
2,gpt_20231227_134639_ABCD,120
3,gpt_20231227_135827_EFGH,50
2,gpt_20231227_135827_EFGH,100
1,gpt_20231227_135827_EFGH,100
4,gpt_20231227_135827_EFGH,50
2,gpt_20231227_135827_EFGH,80
1,gpt_20231227_135827_EFGH,120
4,gpt_20231227_135827_EFGH,40
3,gpt_20231227_135827_EFGH,60
1,gpt_20231227_135827_EFGH,-70
4,gpt_20231227_135827_EFGH,45
4,gpt_20231227_135827_EFGH,45
3,gpt_20231227_135827_EFGH,-10
1,gpt_20231227_135827_EFGH,90
4,gpt_20231227_135827_EFGH,55
2,gpt_20231227_135827_EFGH,110
4,gpt_20231227_135827_EFGH,60
3,gpt_20231227_135827_EFGH,55
1,gpt_20231227_135827_EFGH,-190
4,gpt_20231227_135827_EFGH,40
2,gpt_20231227_135827_EFGH,120
4,gpt_20231227_135827_EFGH,55
2,gpt_20231227_135827_EFGH,90
4,gpt_20231227_135827_EFGH,50
3,gpt_20231227_135827_EFGH,5
1,gpt_20231227_135827_EFGH,100
4,gpt_20231227_135827_EFGH,-190
2,gpt_20231227_135827_EFGH,100
4,gpt_20231227_135827_EFGH,55
3,gpt_20231227_135827_EFGH,45
1,gpt_20231227_135827_EFGH,-120
4,gpt_20231227_135827_EFGH,40
2,gpt_20231227_135827_EFGH,90
4,gpt_20231227_135827_EFGH,60
3,gpt_20231227_135827_EFGH,0
1,gpt_20231227_135827_EFGH,120
4,gpt_20231227_135827_EFGH,40
2,gpt_20231227_135827_EFGH,120
4,gpt_20231227_135827_EFGH,45
3,gpt_20231227_135827_EFGH,45
1,gpt_20231227_135827_EFGH,-140
4,gpt_20231227_135827_EFGH,55
2,gpt_20231227_135827_EFGH,-1140
3,gpt_20231227_135827_EFGH,10
4,gpt_20231227_135827_EFGH,65
2,gpt_20231227_135827_EFGH,80
4,gpt_20231227_135827_EFGH,70
3,gpt_20231227_135827_EFGH,-10
1,gpt_20231227_135827_EFGH,-260
4,gpt_20231227_135827_EFGH,50
2,gpt_20231227_135827_EFGH,110
4,gpt_20231227_135827_EFGH,-205
3,gpt_20231227_135827_EFGH,55
1,gpt_20231227_135827_EFGH,110
4,gpt_20231227_135827_EFGH,60
3,gpt_20231227_135827_EFGH,30
1,gpt_20231227_135827_EFGH,-220
4,gpt_20231227_135827_EFGH,55
2,gpt_20231227_135827_EFGH,100
4,gpt_20231227_135827_EFGH,65
3,gpt_20231227_135827_EFGH,-10
1,gpt_20231227_135827_EFGH,90
4,gpt_20231227_135827_EFGH,80
2,gpt_20231227_135827_EFGH,90
4,gpt_20231227_135827_EFGH,40
3,gpt_20231227_135827_EFGH,45
1,gpt_20231227_135827_EFGH,-150
4,gpt_20231227_135827_EFGH,80
2,gpt_20231227_135827_EFGH,-1370
3,gpt_20231227_135827_EFGH,45
4,gpt_20231227_135827_EFGH,40
2,gpt_20231227_135827_EFGH,120
4,gpt_20231227_135827_EFGH,65
3,gpt_20231227_135827_EFGH,40
1,gpt_20231227_135827_EFGH,-80
4,gpt_20231227_135827_EFGH,-245
2,gpt_20231227_135827_EFGH,130
4,gpt_20231227_135827_EFGH,60
3,gpt_20231227_135827_EFGH,25
1,gpt_20231227_135827_EFGH,110
4,gpt_20231227_135827_EFGH,65
2,gpt_20231227_135827_EFGH,110
4,gpt_20231227_135827_EFGH,75
3,gpt_20231227_135827_EFGH,-15
1,gpt_20231227_135827_EFGH,-210
4,gpt_20231227_135827_EFGH,60
2,gpt_20231227_135827_EFGH,90
4,gpt_20231227_135827_EFGH,65
3,gpt_20231227_135827_EFGH,70
1,gpt_20231227_135827_EFGH,-20
4,gpt_20231227_135827_EFGH,-250
2,gpt_20231227_135827_EFGH,100
4,gpt_20231227_135827_EFGH,85
3,gpt_20231227_135827_EFGH,-10
1,gpt_20231227_135827_EFGH,-130
4,gpt_20231227_135827_EFGH,45
2,gpt_20231227_135827_EFGH,120
4,gpt_20231227_135827_EFGH,55
3,gpt_20231227_135827_EFGH,60
1,gpt_20231227_135827_EFGH,100
4,gpt_20231227_135827_EFGH,70
2,gpt_20231226_151842_ABCD,100
1,gpt_20231226_151842_ABCD,100
2,gpt_20231226_151842_ABCD,80
1,gpt_20231226_151842_ABCD,120
2,gpt_20231226_151842_ABCD,110
1,gpt_20231226_151842_ABCD,-70
2,gpt_20231226_151842_ABCD,120
2,gpt_20231226_151842_ABCD,90
3,gpt_20231226_151842_ABCD,50
3,gpt_20231226_151842_ABCD,60
4,gpt_20231226_151842_ABCD,50
4,gpt_20231226_151842_ABCD,40
4,gpt_20231226_151842_ABCD,45
4,gpt_20231226_151842_ABCD,45
4,gpt_20231226_151842_ABCD,55
4,gpt_20231226_151842_ABCD,60
4,gpt_20231226_151842_ABCD,40
4,gpt_20231226_151842_ABCD,55
4,gpt_20231226_151842_ABCD,50
4,gpt_20231226_151842_ABCD,-190
3,gpt_20231226_151842_ABCD,-10
3,gpt_20231226_151842_ABCD,55
3,gpt_20231226_151842_ABCD,5
2,gpt_20231226_151842_ABCD,100
2,gpt_20231226_151842_ABCD,90
2,gpt_20231226_151842_ABCD,120
2,gpt_20231226_151842_ABCD,-1140
3,gpt_20231226_151842_ABCD,45
3,gpt_20231226_151842_ABCD,0
3,gpt_20231226_151842_ABCD,45
4,gpt_20231226_151842_ABCD,55
4,gpt_20231226_151842_ABCD,40
4,gpt_20231226_151842_ABCD,60
4,gpt_20231226_151842_ABCD,40
4,gpt_20231226_151842_ABCD,45
4,gpt_20231226_151842_ABCD,55
4,gpt_20231226_151842_ABCD,65
4,gpt_20231226_151842_ABCD,70
4,gpt_20231226_151842_ABCD,50
4,gpt_20231226_151842_ABCD,-205
3,gpt_20231226_151842_ABCD,10
3,gpt_20231226_151842_ABCD,-10
3,gpt_20231226_151842_ABCD,55
3,gpt_20231226_151842_ABCD,30
2,gpt_20231226_151842_ABCD,80
2,gpt_20231226_151842_ABCD,110
2,gpt_20231226_151842_ABCD,100
2,gpt_20231226_151842_ABCD,90
2,gpt_20231226_151842_ABCD,-1370
4,gpt_20231226_151842_ABCD,60
3,gpt_20231226_151842_ABCD,-10
1,gpt_20231226_151842_ABCD,90
1,gpt_20231226_151842_ABCD,-190
3,gpt_20231226_151842_ABCD,45
3,gpt_20231226_151842_ABCD,45
3,gpt_20231226_151842_ABCD,40
4,gpt_20231226_151842_ABCD,55
4,gpt_20231226_151842_ABCD,65
4,gpt_20231226_151842_ABCD,80
4,gpt_20231226_151842_ABCD,40
4,gpt_20231226_151842_ABCD,80
4,gpt_20231226_151842_ABCD,40
4,gpt_20231226_151842_ABCD,65
4,gpt_20231226_151842_ABCD,-245
3,gpt_20231226_151842_ABCD,25
1,gpt_20231226_151842_ABCD,100
1,gpt_20231226_151842_ABCD,-120
4,gpt_20231226_151842_ABCD,60
4,gpt_20231226_151842_ABCD,65
4,gpt_20231226_151842_ABCD,75
4,gpt_20231226_151842_ABCD,60
4,gpt_20231226_151842_ABCD,65
4,gpt_20231226_151842_ABCD,-250
3,gpt_20231226_151842_ABCD,-15
1,gpt_20231226_151842_ABCD,120
1,gpt_20231226_151842_ABCD,-140
3,gpt_20231226_151842_ABCD,70
3,gpt_20231226_151842_ABCD,-10
3,gpt_20231226_151842_ABCD,60
3,gpt_20231226_151842_ABCD,40
3,gpt_20231226_151842_ABCD,55
4,gpt_20231226_151842_ABCD,85
